87667	6	20000101	20100101
Time_Day	APCP	TMP	SPFH	UGRD	DSWRF
1967.375	0	6.91	0.801	0.63	0
1967.41666666666	0	6.77	0.8003	0.48	0
1967.45833333333	0	6.62	0.8001	0.32	0
1967.5	0	6.48	0.7992	0.17	0
1967.54166666666	0	7.94	0.7591	0.6	5.408
1967.58333333333	0	9.4	0.7203	1.04	163.407
1967.625	0	10.86	0.683	1.47	367.681
1967.66666666666	0	12.62	0.6223	1.89	555.276
1967.70833333333	0	14.38	0.5677	2.31	707.922
1967.75	0	16.14	0.5184	2.73	863.244
1967.79166666666	0	17.16	0.503	2.97	971.389
1967.83333333333	0	18.19	0.4873	3.22	992.524
1967.875	0	19.21	0.4722	3.47	960.776
1967.91666666666	0	19.28	0.4736	3.86	899.312
1967.95833333333	0	19.35	0.475	4.26	759.774
1968	0	19.42	0.4764	4.65	578.784
1968.04166666666	0	17.81	0.5026	3.77	403.44
1968.08333333333	0	16.21	0.5295	2.89	226.916
1968.125	0	14.61	0.5572	2.01	21.718
1968.16666666666	0	13.72	0.5716	2	0
1968.20833333333	0	12.83	0.5861	1.99	0
1968.25	0	11.95	0.6001	1.98	0
1968.29166666666	0	11.64	0.6076	2.16	0
1968.33333333333	0	11.33	0.6152	2.34	0
1968.375	0	11.02	0.6228	2.52	0
1968.41666666666	0	10.82	0.6296	2.41	0
1968.45833333333	0	10.63	0.6361	2.3	0
1968.5	0	10.44	0.6426	2.2	0
1968.54166666666	0	11.66	0.6171	2.38	7.072
1968.58333333333	0	12.88	0.5921	2.55	160.558
1968.625	0	14.11	0.5674	2.73	369.624
1968.66666666666	0	15.63	0.5327	3.2	557.224
1968.70833333333	0	17.16	0.4998	3.67	709.832
1968.75	0	18.69	0.469	4.14	880.275
1968.79166666666	0	19.33	0.4549	4.17	990.39
1968.83333333333	0	19.97	0.4413	4.2	1011.91
1968.875	0	20.62	0.4279	4.22	1006.39
1968.91666666666	0	20.48	0.4338	4.12	942.257
1968.95833333333	0	20.34	0.4398	4.02	796.45
1969	0	20.21	0.4456	3.91	596.656
1969.04166666666	0	18.39	0.479	3.53	416.632
1969.08333333333	0	16.57	0.5148	3.15	235.432
1969.125	0	14.74	0.5536	2.77	25.246
1969.16666666666	0	13.47	0.5673	2.64	0
1969.20833333333	0	12.2	0.5798	2.51	0
1969.25	0	10.93	0.5907	2.38	0
1969.29166666666	0	10.55	0.5888	2.18	0
1969.33333333333	0	10.17	0.5864	1.98	0
1969.375	0	9.79	0.5836	1.78	0
1969.41666666666	0	9.46	0.5882	1.44	0
1969.45833333333	0	9.14	0.5923	1.09	0
1969.5	0	8.81	0.5969	0.75	0
1969.54166666666	0	10.07	0.5658	1.14	9.216
1969.58333333333	0	11.33	0.5364	1.52	169.805
1969.625	0	12.59	0.5084	1.9	384.031
1969.66666666666	0	14.33	0.4837	2.18	577.936
1969.70833333333	0	16.06	0.4595	2.46	735.681
1969.75	0	17.8	0.4355	2.74	893.739
1969.79166666666	0	18.88	0.4326	2.97	1005.35
1969.83333333333	0	19.96	0.4286	3.2	1027.18
1969.875	0	21.04	0.4235	3.43	1015.16
1969.91666666666	0	21.05	0.4319	3.31	950.722
1969.95833333333	0	21.05	0.4406	3.19	804.011
1970	0	21.05	0.4493	3.07	603.584
1970.04166666666	0	19.1	0.4817	2.81	422.184
1970.08333333333	0	17.15	0.516	2.55	239.656
1970.125	0	15.2	0.5522	2.28	28.118
1970.16666666666	0	14.03	0.5572	1.97	0
1970.20833333333	0	12.87	0.5596	1.65	0
1970.25	0	11.71	0.5594	1.33	0
1970.29166666666	0	11.2	0.5501	1.33	0
1970.33333333333	0	10.7	0.5393	1.32	0
1970.375	0	10.2	0.5272	1.32	0
1970.41666666666	0	9.98	0.513	1.16	0
1970.45833333333	0	9.77	0.4979	0.99	0
1970.5	0	9.55	0.4826	0.83	0
1970.54166666666	0	10.81	0.4397	0.75	11.056
1970.58333333333	0	12.07	0.401	0.66	173.057
1970.625	0	13.32	0.3661	0.58	387.402
1970.66666666666	0	15.34	0.3506	0.77	582.084
1970.70833333333	0	17.36	0.3342	0.97	740.393
1970.75	0	19.38	0.3174	1.17	903.195
1970.79166666666	0	20.52	0.3238	1.06	1015.83
1970.83333333333	0	21.66	0.3281	0.95	1037.88
1970.875	0	22.8	0.3306	0.85	1026.7
1970.91666666666	0	22.86	0.3482	1.03	961.775
1970.95833333333	0	22.91	0.366	1.2	813.737
1971	0	22.97	0.3833	1.38	605.936
1971.04166666666	0	21.29	0.403	0.64	424.552
1971.08333333333	0	19.61	0.423	0.09	242.064
1971.125	0	17.93	0.4433	0.83	28.976
1971.16666666666	0	16.63	0.4494	0.88	0
1971.20833333333	0	15.32	0.4542	0.92	0
1971.25	0	14.02	0.4565	0.97	0
1971.29166666666	0	13.6	0.4617	1.45	0
1971.33333333333	0	13.17	0.4672	1.94	0
1971.375	0	12.75	0.4724	2.42	0
1971.41666666666	0	12.47	0.4771	2.47	0
1971.45833333333	0	12.18	0.4822	2.52	0
1971.5	0	11.9	0.4871	2.57	0
1971.54166666666	0	13.62	0.4888	2.4	12.272
1971.58333333333	0	15.33	0.4858	2.23	168.4
1971.625	0	17.05	0.4786	2.06	379.856
1971.66666666666	0	18.94	0.4539	1.66	569.901
1971.70833333333	0	20.83	0.4295	1.27	724.413
1971.75	0	22.73	0.4055	0.87	887.268
1971.79166666666	0	23.47	0.4018	0.81	997.789
1971.83333333333	0	24.22	0.3977	0.74	1019.46
1971.875	0	24.97	0.3932	0.68	1011.94
1971.91666666666	0	24.96	0.4029	0.41	948.225
1971.95833333333	0	24.94	0.413	0.13	802.657
1972	0	24.93	0.4227	0.14	591.68
1972.04166666666	0	23.37	0.4611	0.69	415.248
1972.08333333333	0	21.82	0.5033	1.25	237.768
1972.125	0	20.27	0.5498	1.8	28.558
1972.16666666666	0	19.16	0.5577	1.25	0
1972.20833333333	0	18.05	0.5644	0.7	0
1972.25	0	16.94	0.5695	0.15	0
1972.29166666666	0	16.4	0.5702	0.01	0
1972.33333333333	0	15.87	0.5701	0.17	0
1972.375	0	15.33	0.5697	0.33	0
1972.41666666666	0	14.85	0.5754	0.49	0
1972.45833333333	0	14.38	0.5807	0.65	0
1972.5	0	13.91	0.5858	0.82	0
1972.54166666666	0	15.09	0.5798	0.5	13.92
1972.58333333333	0	16.28	0.5717	0.18	171.179
1972.625	0	17.47	0.5622	0.14	379.606
1972.66666666666	0	19.19	0.5274	0.07	568.701
1972.70833333333	0	20.92	0.4942	0	722.416
1972.75	0	22.64	0.4632	0.07	888.974
1972.79166666666	0	23.6	0.4456	0.54	999.59
1972.83333333333	0	24.56	0.4287	1.15	1021.28
1972.875	0	25.52	0.4125	1.76	1007.68
1972.91666666666	0	25.45	0.4244	2.21	944.482
1972.95833333333	0	25.38	0.4363	2.66	799.885
1973	0	25.31	0.4484	3.1	592.368
1973.04166666666	0	23.47	0.5035	2.6	416.4
1973.08333333333	0	21.63	0.5661	2.1	239.416
1973.125	0	19.79	0.6375	1.59	30.028
1973.16666666666	0	18.31	0.6576	1.43	0
1973.20833333333	0	16.83	0.6763	1.27	0
1973.25	0	15.35	0.6933	1.11	0
1973.29166666666	0	14.8	0.6949	1.16	0
1973.33333333333	0	14.25	0.6959	1.2	0
1973.375	0	13.7	0.6962	1.25	0
1973.41666666666	0	13.58	0.6858	0.7	0
1973.45833333333	0	13.46	0.6752	0.15	0
1973.5	0	13.34	0.6645	0.41	0
1973.54166666666	0	14.69	0.6391	0.13	15.232
1973.58333333333	0	16.04	0.6139	0.14	170.838
1973.625	0	17.4	0.5887	0.42	380.988
1973.66666666666	0	19.21	0.5495	0.83	570.02
1973.70833333333	0	21.03	0.5124	1.24	723.65
1973.75	0	22.84	0.4781	1.65	879.044
1973.79166666666	0	23.4	0.4696	2.6	988.322
1973.83333333333	0	23.95	0.4615	3.54	1009.81
1973.875	0	24.51	0.4532	4.49	945.167
1973.91666666666	0	24.37	0.4519	3.93	886.128
1973.95833333333	0	24.22	0.4509	3.37	750.821
1974	0	24.08	0.4495	2.81	576.32
1974.04166666666	0	22.39	0.5	2.47	405.752
1974.08333333333	0	20.69	0.5572	2.14	234.232
1974.125	0	18.99	0.6217	1.8	35.924
1974.16666666666	0	17.42	0.6486	1.73	0
1974.20833333333	0	15.85	0.6753	1.67	0
1974.25	0	14.27	0.702	1.6	0
1974.29166666666	0	13.76	0.6984	1.36	0
1974.33333333333	0	13.24	0.6943	1.12	0
1974.375	0	12.72	0.6892	0.87	0
1974.41666666666	0	12.89	0.6622	0.47	0
1974.45833333333	0	13.06	0.6356	0.07	0
1974.5	0	13.23	0.6097	0.33	0
1974.54166666666	0	13.45	0.6045	0.27	13.056
1974.58333333333	0	13.66	0.5998	0.86	135.291
1974.625	0	13.87	0.5952	1.45	378.211
1974.66666666666	0	15.27	0.5595	1.94	565.163
1974.70833333333	0	16.66	0.5265	2.42	717.097
1974.75	0	18.05	0.4956	2.9	888.631
1974.79166666666	0	18.26	0.4859	3.56	999.003
1974.83333333333	0	18.47	0.4765	4.23	1020.76
1974.875	0	18.68	0.4672	4.89	1015.35
1974.91666666666	0	18.41	0.469	4.92	952.196
1974.95833333333	0	18.13	0.4711	4.94	807.175
1975	0	17.85	0.4731	4.96	596.752
1975.04166666666	0	15.84	0.5202	4.46	420.784
1975.08333333333	0	13.82	0.5729	3.97	243.856
1975.125	0	11.8	0.6316	3.47	30.998
1975.16666666666	0	10.39	0.6792	2.86	0
1975.20833333333	0	8.99	0.7304	2.26	0
1975.25	0	7.58	0.7864	1.65	0
1975.29166666666	0	7.09	0.7989	1.68	0
1975.33333333333	0	6.59	0.812	1.71	0
1975.375	0	6.09	0.8251	1.74	0
1975.41666666666	0	5.81	0.8312	1.6	0
1975.45833333333	0	5.53	0.8374	1.45	0
1975.5	0	5.25	0.8435	1.3	0
1975.54166666666	0	6.6	0.8076	1.33	17.952
1975.58333333333	0	7.94	0.7729	1.35	173.616
1975.625	0	9.28	0.7389	1.38	384.042
1975.66666666666	0	11.06	0.674	1.61	573.211
1975.70833333333	0	12.83	0.6159	1.84	726.945
1975.75	0	14.61	0.563	2.07	884.914
1975.79166666666	0	15.61	0.5525	2.66	994.758
1975.83333333333	0	16.61	0.5415	3.26	1016.48
1975.875	0	17.61	0.53	3.85	962.982
1975.91666666666	0	17.74	0.5351	4.06	903.319
1975.95833333333	0	17.88	0.5398	4.26	766.089
1976	0	18.02	0.5443	4.46	565.248
1976.04166666666	0	16.8	0.6008	3.31	399.176
1976.08333333333	0	15.57	0.6636	2.16	232.2
1976.125	0	14.35	0.7328	1.01	30.548
1976.16666666666	0	13.01	0.7536	1.26	0
1976.20833333333	0	11.67	0.7728	1.51	0
1976.25	0	10.34	0.7897	1.76	0
1976.29166666666	0	10.14	0.7946	1.36	0
1976.33333333333	0	9.95	0.7989	0.96	0
1976.375	0	9.76	0.8032	0.56	0
1976.41666666666	0	9.9	0.7859	0.33	0
1976.45833333333	0	10.04	0.7689	0.1	0
1976.5	0	10.17	0.7526	0.13	0
1976.54166666666	0	11.19	0.7271	0.18	18.739
1976.58333333333	0	12.21	0.7022	0.49	170.811
1976.625	0	13.22	0.6782	0.81	372.995
1976.66666666666	0	15.16	0.6204	1.02	556.127
1976.70833333333	0	17.1	0.5678	1.24	704.966
1976.75	0	19.04	0.52	1.46	854.156
1976.79166666666	0	19.91	0.5192	2.03	960.128
1976.83333333333	0	20.78	0.5171	2.61	981.127
1976.875	0	21.65	0.5142	3.19	963.085
1976.91666666666	0	22.03	0.5164	3.04	903.67
1976.95833333333	0	22.41	0.5183	2.89	766.736
1977	0	22.79	0.5198	2.74	594.88
1977.04166666666	0	21.2	0.5565	2.37	420.704
1977.08333333333	0	19.6	0.5963	1.99	245.616
1977.125	0	18	0.6392	1.61	41.288
1977.16666666666	0	17.11	0.6439	1.34	0
1977.20833333333	0	16.22	0.6472	1.07	0
1977.25	0	15.33	0.6491	0.8	0
1977.29166666666	0	14.93	0.6522	0.74	0
1977.33333333333	0	14.54	0.6546	0.67	0
1977.375	0	14.15	0.6568	0.61	0
1977.41666666666	0	13.91	0.6567	0.66	0
1977.45833333333	0	13.68	0.656	0.7	0
1977.5	0	13.44	0.6555	0.75	0
1977.54166666666	0	14.49	0.6348	1.21	20.024
1977.58333333333	0	15.54	0.6143	1.66	173.295
1977.625	0	16.6	0.5937	2.12	378.945
1977.66666666666	0	18.05	0.5628	2.61	564.445
1977.70833333333	0	19.51	0.533	3.1	715.185
1977.75	0	20.96	0.5049	3.59	866.893
1977.79166666666	0	21.64	0.4934	3.85	974.415
1977.83333333333	0	22.32	0.4821	4.12	995.8
1977.875	0	22.99	0.4713	4.38	961.7
1977.91666666666	0	22.86	0.4753	4.2	902.621
1977.95833333333	0	22.73	0.4794	4.02	766.196
1978	0	22.6	0.4835	3.84	575.456
1978.04166666666	0	21.23	0.5178	3.76	407.096
1978.08333333333	0	19.86	0.5549	3.69	238.504
1978.125	0	18.49	0.595	3.61	57.826
1978.16666666666	0	17.32	0.6128	3.37	0
1978.20833333333	0	16.15	0.6303	3.12	0
1978.25	0	14.98	0.6473	2.88	0
1978.29166666666	0	14.82	0.6366	2.73	0
1978.33333333333	0	14.67	0.6251	2.58	0
1978.375	0	14.51	0.6138	2.43	0
1978.41666666666	0	13.81	0.6239	2.51	0
1978.45833333333	0	13.1	0.6342	2.58	0
1978.5	0	12.4	0.6439	2.65	0
1978.54166666666	0	13.1	0.6129	2.26	20.957
1978.58333333333	0	13.8	0.5836	1.88	173.173
1978.625	0	14.49	0.5561	1.49	370.165
1978.66666666666	0	15.76	0.5165	2.08	536.434
1978.70833333333	0	17.03	0.4801	2.67	697.846
1978.75	0	18.3	0.4465	3.26	857.295
1978.79166666666	0	19.13	0.4194	3.48	967.945
1978.83333333333	0	19.97	0.3938	3.71	1009.6
1978.875	0	20.8	0.3701	3.93	1000.76
1978.91666666666	0	20.58	0.3776	3.74	919.118
1978.95833333333	0	20.37	0.385	3.56	787.139
1979	0	20.15	0.3928	3.37	609.696
1979.04166666666	0	18.59	0.4143	3.13	431.92
1979.08333333333	0	17.04	0.4364	2.89	253.904
1979.125	0	15.48	0.4595	2.65	40.49
1979.16666666666	0	14.33	0.4744	2.59	0
1979.20833333333	0	13.18	0.4893	2.53	0
1979.25	0	12.03	0.5041	2.47	0
1979.29166666666	0	11.6	0.5067	2.2	0
1979.33333333333	0	11.17	0.509	1.94	0
1979.375	0	10.74	0.5112	1.67	0
1979.41666666666	0	10.39	0.5128	1.55	0
1979.45833333333	0	10.03	0.5147	1.42	0
1979.5	0	9.67	0.5163	1.29	0
1979.54166666666	0	10.67	0.5003	1.69	21.753
1979.58333333333	0	11.68	0.4842	2.1	172.713
1979.625	0	12.68	0.4687	2.5	375.599
1979.66666666666	0	14.17	0.446	2.7	543.84
1979.70833333333	0	15.66	0.4239	2.9	707.221
1979.75	0	17.14	0.4029	3.1	854.33
1979.79166666666	0	18.25	0.3877	3.59	964.594
1979.83333333333	0	19.35	0.3733	4.09	1006.19
1979.875	0	20.45	0.3592	4.59	1001.73
1979.91666666666	0	20.4	0.3694	4.21	920.265
1979.95833333333	0	20.36	0.3793	3.84	788.465
1980	0	20.31	0.3895	3.47	608.064
1980.04166666666	0	18.68	0.4131	3.16	431.336
1980.08333333333	0	17.05	0.4378	2.86	254.384
1980.125	0	15.42	0.4638	2.55	39.576
1980.16666666666	0	14.43	0.4807	2.24	0
1980.20833333333	0	13.44	0.4982	1.93	0
1980.25	0	12.45	0.5161	1.62	0
1980.29166666666	0	12.13	0.5161	1.55	0
1980.33333333333	0	11.8	0.5162	1.48	0
1980.375	0	11.48	0.5157	1.4	0
1980.41666666666	0	11.03	0.5183	1.33	0
1980.45833333333	0	10.58	0.5206	1.25	0
1980.5	0	10.13	0.5227	1.18	0
1980.54166666666	0	11.38	0.4958	1.3	22.296
1980.58333333333	0	12.63	0.4703	1.43	170.896
1980.625	0	13.88	0.4461	1.55	370.476
1980.66666666666	0	15.52	0.4296	2.16	536.032
1980.70833333333	0	17.16	0.4126	2.77	696.866
1980.75	0	18.8	0.3952	3.39	844.969
1980.79166666666	0	19.67	0.3931	3.87	954.033
1980.83333333333	0	20.53	0.3905	4.36	995.238
1980.875	0	21.4	0.3871	4.85	988.061
1980.91666666666	0	21.26	0.3974	4.65	907.944
1980.95833333333	0	21.12	0.4078	4.45	778.235
1981	0	20.97	0.4187	4.25	605.408
1981.04166666666	0	19.55	0.43	3.5	430.008
1981.08333333333	0	18.13	0.4404	2.75	254.4
1981.125	0	16.71	0.4495	2	40.6
1981.16666666666	0	15.25	0.471	1.95	0
1981.20833333333	0	13.8	0.4927	1.9	0
1981.25	0	12.34	0.515	1.84	0
1981.29166666666	0	11.77	0.5257	1.44	0
1981.33333333333	0	11.2	0.5364	1.03	0
1981.375	0	10.63	0.5473	0.62	0
1981.41666666666	0	10.27	0.5506	0.9	0
1981.45833333333	0	9.92	0.5534	1.18	0
1981.5	0	9.56	0.5565	1.46	0
1981.54166666666	0	11.06	0.5369	1.51	22.706
1981.58333333333	0	12.56	0.5168	1.57	168.755
1981.625	0	14.06	0.4962	1.62	361.45
1981.66666666666	0	15.77	0.4694	2.18	522.608
1981.70833333333	0	17.49	0.4432	2.74	679.217
1981.75	0	19.2	0.4184	3.3	838.417
1981.79166666666	0	19.95	0.4191	3.57	946.648
1981.83333333333	0	20.71	0.4187	3.85	987.613
1981.875	0	21.47	0.4176	4.13	981.795
1981.91666666666	0	21.19	0.4296	4.32	902.427
1981.95833333333	0	20.91	0.4418	4.51	773.834
1982	0	20.62	0.4546	4.7	598.48
1982.04166666666	0	18.89	0.488	4.46	425.624
1982.08333333333	0	17.15	0.5242	4.23	252.56
1982.125	0	15.41	0.5633	4	41.938
1982.16666666666	0	13.93	0.5831	4.07	0
1982.20833333333	0	12.45	0.602	4.14	0
1982.25	0	10.98	0.6191	4.21	0
1982.29166666666	0	10.33	0.6248	4.32	0
1982.33333333333	0	9.69	0.6296	4.44	0
1982.375	0	9.05	0.6337	4.56	0
1982.41666666666	0	8.52	0.6476	4.38	0
1982.45833333333	0	8	0.6613	4.2	0
1982.5	0	7.48	0.6753	4.02	0
1982.54166666666	0	8.27	0.6348	4.28	24.293
1982.58333333333	0	9.05	0.5973	4.55	175.668
1982.625	0	9.84	0.5618	4.81	377.742
1982.66666666666	0	11.21	0.5257	5	545.837
1982.70833333333	0	12.58	0.4921	5.18	709.233
1982.75	0	13.95	0.4608	5.37	856.052
1982.79166666666	0	14.64	0.4459	5.62	966.544
1982.83333333333	0	15.32	0.4318	5.87	1008.49
1982.875	0	16.01	0.4178	6.13	1000.14
1982.91666666666	0	15.99	0.4237	6.35	919.546
1982.95833333333	0	15.96	0.4299	6.58	788.835
1983	0	15.94	0.4358	6.81	611.984
1983.04166666666	0	14.22	0.4749	6.45	435.752
1983.08333333333	0	12.51	0.5176	6.08	259.328
1983.125	0	10.8	0.5646	5.71	42.052
1983.16666666666	0	9.62	0.5973	5.21	0
1983.20833333333	0	8.44	0.6321	4.7	0
1983.25	0	7.26	0.669	4.2	0
1983.29166666666	0	6.83	0.6805	4.01	0
1983.33333333333	0	6.41	0.6916	3.82	0
1983.375	0	5.98	0.7033	3.64	0
1983.41666666666	0	5.56	0.7094	3.27	0
1983.45833333333	0	5.14	0.7154	2.9	0
1983.5	0	4.71	0.7217	2.53	0
1983.54166666666	0	5.93	0.6692	2.89	24.621
1983.58333333333	0	7.14	0.6215	3.26	173.931
1983.625	0	8.36	0.5771	3.63	373.885
1983.66666666666	0	9.47	0.5432	4.28	539.988
1983.70833333333	0	10.58	0.5116	4.93	701.507
1983.75	0	11.68	0.4824	5.58	837.83
1983.79166666666	0	12.42	0.474	6.06	946.026
1983.83333333333	0	13.15	0.4659	6.55	987.161
1983.875	0	13.88	0.4577	7.04	920.704
1983.91666666666	0	13.81	0.464	7.03	846.741
1983.95833333333	0	13.73	0.4707	7.03	726.686
1984	0	13.66	0.4772	7.03	558.592
1984.04166666666	0	12.43	0.5152	6.15	398.2
1984.08333333333	0	11.2	0.5566	5.28	237.64
1984.125	0	9.98	0.6014	4.41	42.4
1984.16666666666	0	8.66	0.6456	3.57	0
1984.20833333333	0	7.34	0.6934	2.74	0
1984.25	0	6.02	0.7451	1.91	0
1984.29166666666	0	5.61	0.7504	1.93	0
1984.33333333333	0	5.19	0.7561	1.96	0
1984.375	0	4.78	0.761	1.98	0
1984.41666666666	0	4.38	0.7662	1.71	0
1984.45833333333	0	3.98	0.7713	1.44	0
1984.5	0	3.58	0.7762	1.17	0
1984.54166666666	0	5.15	0.7231	1.46	25.106
1984.58333333333	0	6.71	0.6743	1.74	173.752
1984.625	0	8.28	0.6283	2.02	367.636
1984.66666666666	0	9.66	0.5689	2.3	530.698
1984.70833333333	0	11.04	0.5157	2.59	689.334
1984.75	0	12.41	0.4681	2.87	836.961
1984.79166666666	0	13.21	0.4497	3.73	945.086
1984.83333333333	0	14	0.4324	4.6	986.303
1984.875	0	14.8	0.4156	5.47	883.298
1984.91666666666	0	14.68	0.429	5.29	812.544
1984.95833333333	0	14.57	0.4423	5.1	697.614
1985	0	14.45	0.4561	4.92	381.456
1985.04166666666	0	13.25	0.4962	4.17	272.24
1985.08333333333	0	12.04	0.5406	3.41	162.896
1985.125	0	10.83	0.5893	2.66	24.652
1985.16666666666	0	9.98	0.6291	2.25	0
1985.20833333333	0.9504	9.14	0.6714	1.83	0
1985.25	0.9408	8.29	0.7171	1.42	0
1985.29166666666	0.9888	7.92	0.7489	0.35	0
1985.33333333333	0.9888	7.55	0.7819	0.71	0
1985.375	0.9888	7.18	0.8161	1.77	0
1985.41666666666	0.9792	6.83	0.8491	1.64	0
1985.45833333333	0.9984	6.48	0.8833	1.5	0
1985.5	2.9568	6.13	0.9187	1.37	0
1985.54166666666	15.5136	6.54	0.922	1.47	8.062
1985.58333333333	10.4352	6.94	0.9252	1.57	54.839
1985.625	8.064	7.35	0.927	1.67	106.482
1985.66666666666	10.4352	7.99	0.9209	1.03	153.665
1985.70833333333	11.7312	8.63	0.9139	0.39	199.566
1985.75	11.5776	9.27	0.906	0.25	235.961
1985.79166666666	6.8256	9.76	0.9115	0.05	266.465
1985.83333333333	10.5216	10.25	0.916	0.35	278.138
1985.875	18.048	10.75	0.9188	0.65	315.434
1985.91666666666	61.9968	11.19	0.9148	0.39	290.238
1985.95833333333	39.3408	11.64	0.9097	1.42	249.286
1986	41.5584	12.09	0.9042	2.46	240.976
1986.04166666666	31.4688	11.54	0.922	2	172.16
1986.08333333333	75.1872	10.99	0.9401	1.55	103.28
1986.125	35.9232	10.44	0.9584	1.09	17.94
1986.16666666666	16.7616	10.29	0.9639	1.21	0
1986.20833333333	5.088	10.14	0.9694	1.33	0
1986.25	4.8672	9.99	0.9749	1.45	0
1986.29166666666	14.1984	9.97	0.9783	1.51	0
1986.33333333333	1.0368	9.95	0.9818	1.58	0
1986.375	8.5248	9.93	0.9853	1.65	0
1986.41666666666	0.0096	9.88	0.9851	1.4	0
1986.45833333333	0	9.82	0.9856	1.16	0
1986.5	0	9.76	0.986	0.92	0
1986.54166666666	0	10	0.9641	1.17	10.813
1986.58333333333	2.1216	10.23	0.9432	1.42	72.538
1986.625	0	10.46	0.9228	1.68	165.269
1986.66666666666	2.5728	11.36	0.8902	1.95	238.428
1986.70833333333	3.8016	12.27	0.8581	2.22	309.63
1986.75	2.5728	13.17	0.8276	2.48	576.34
1986.79166666666	0	14.23	0.7775	3.03	650.877
1986.83333333333	0	15.29	0.7308	3.57	679.441
1986.875	0	16.35	0.6873	4.11	731.931
1986.91666666666	0	16.75	0.6799	4.13	673.658
1986.95833333333	0	17.15	0.6724	4.15	578.829
1987	0	17.56	0.6645	4.17	552.848
1987.04166666666	0	16.67	0.702	3.26	395.4
1987.08333333333	0	15.77	0.7423	2.36	237.768
1987.125	0	14.88	0.7848	1.45	44.34
1987.16666666666	0	13.66	0.8032	1.37	0
1987.20833333333	0	12.43	0.8207	1.28	0
1987.25	0	11.2	0.8362	1.2	0
1987.29166666666	0	10.8	0.8396	1.06	0
1987.33333333333	0	10.4	0.8427	0.91	0
1987.375	0	10	0.8453	0.77	0
1987.41666666666	0	9.74	0.8425	0.72	0
1987.45833333333	0	9.49	0.8388	0.67	0
1987.5	0	9.24	0.8348	0.62	0
1987.54166666666	0	10.69	0.7948	1.08	25.27
1987.58333333333	0	12.15	0.7555	1.53	167.466
1987.625	0	13.61	0.7176	1.99	363.299
1987.66666666666	0	15.26	0.6598	2.36	523.968
1987.70833333333	0	16.91	0.6072	2.73	680.408
1987.75	0	18.56	0.5593	3.1	828.237
1987.79166666666	0	19.47	0.5455	3.61	935.432
1987.83333333333	0	20.37	0.5321	4.12	976.594
1987.875	0	21.28	0.5184	4.64	952.67
1987.91666666666	0	21.27	0.5218	4.87	877.053
1987.95833333333	0	21.26	0.5251	5.1	753.871
1988	0	21.25	0.5285	5.34	566.208
1988.04166666666	0	19.92	0.5653	4.58	405.352
1988.08333333333	0	18.6	0.6048	3.82	244.32
1988.125	28.2336	17.27	0.6477	3.07	43.008
1988.16666666666	0	15.6	0.7166	3.07	0
1988.20833333333	0	13.93	0.7938	3.07	0
1988.25	0	12.26	0.8805	3.07	0
1988.29166666666	0	11.99	0.8848	2.65	0
1988.33333333333	0	11.72	0.889	2.22	0
1988.375	0	11.45	0.8931	1.79	0
1988.41666666666	0	11.12	0.8878	1.72	0
1988.45833333333	0	10.8	0.8815	1.65	0
1988.5	0	10.47	0.875	1.58	0
1988.54166666666	0	11.34	0.8137	1.33	26.219
1988.58333333333	0	12.21	0.7568	1.08	172.078
1988.625	0	13.08	0.7039	0.84	369.441
1988.66666666666	0	14.75	0.6419	1.58	532.742
1988.70833333333	0	16.43	0.5856	2.33	691.785
1988.75	0	18.1	0.5352	3.07	834.953
1988.79166666666	0	19.04	0.5102	3.41	943.12
1988.83333333333	0	19.98	0.4866	3.74	984.756
1988.875	0	20.92	0.4643	4.07	979.501
1988.91666666666	0	20.76	0.4652	3.83	901.986
1988.95833333333	0	20.6	0.4661	3.59	775.579
1989	0	20.44	0.467	3.35	608.432
1989.04166666666	0	19.11	0.491	2.7	436.008
1989.08333333333	0	17.78	0.5161	2.04	263.368
1989.125	0	16.44	0.5428	1.38	51.9
1989.16666666666	0	15.11	0.5533	1.4	0
1989.20833333333	0	13.78	0.5619	1.41	0
1989.25	0	12.45	0.5683	1.42	0
1989.29166666666	0	11.97	0.5715	1.32	0
1989.33333333333	0	11.5	0.574	1.21	0
1989.375	0	11.03	0.5761	1.11	0
1989.41666666666	0	10.91	0.5631	1.05	0
1989.45833333333	0	10.79	0.5498	0.98	0
1989.5	0	10.67	0.5363	0.92	0
1989.54166666666	0	11.74	0.5207	1.04	26.388
1989.58333333333	0	12.82	0.5048	1.16	172.014
1989.625	0	13.9	0.4889	1.27	371.252
1989.66666666666	0	15.44	0.4577	1.64	535.297
1989.70833333333	0	16.99	0.4282	2	695.119
1989.75	0	18.53	0.401	2.36	842.202
1989.79166666666	0	19.56	0.387	2.67	951.4
1989.83333333333	0	20.59	0.3735	2.99	993.547
1989.875	0	21.62	0.3603	3.3	990.703
1989.91666666666	0	21.82	0.3666	3.11	912.53
1989.95833333333	0	22.01	0.3729	2.92	784.92
1990	0	22.2	0.379	2.72	610.32
1990.04166666666	0	20.68	0.417	2.29	437.752
1990.08333333333	0	19.16	0.4592	1.85	264.968
1990.125	0	17.64	0.5062	1.42	51.82
1990.16666666666	0	16.48	0.506	1.43	0
1990.20833333333	0	15.31	0.5036	1.44	0
1990.25	0	14.14	0.4982	1.45	0
1990.29166666666	0	13.91	0.4897	1.35	0
1990.33333333333	0	13.68	0.4808	1.24	0
